"_id","_labels",":START_ID",":END_ID",":TYPE"
,,"23113","0","FOLLOWS"
,,"3734","0","FOLLOWS"
,,"23114","0","FOLLOWS"
,,"3728","0","FOLLOWS"
,,"23115","0","FOLLOWS"
,,"23116","0","FOLLOWS"
,,"3723","0","FOLLOWS"
,,"23117","0","FOLLOWS"
,,"23118","0","FOLLOWS"
,,"23119","0","FOLLOWS"
,,"23120","0","FOLLOWS"
,,"23121","0","FOLLOWS"
,,"3712","0","FOLLOWS"
,,"23122","0","FOLLOWS"
,,"14253","0","FOLLOWS"
,,"23123","0","FOLLOWS"
,,"3709","0","FOLLOWS"
,,"23124","0","FOLLOWS"
,,"23125","0","FOLLOWS"
,,"23126","0","FOLLOWS"
,,"23127","0","FOLLOWS"
,,"3704","0","FOLLOWS"
,,"23128","0","FOLLOWS"
,,"23129","0","FOLLOWS"
,,"23130","0","FOLLOWS"
,,"23131","0","FOLLOWS"
,,"3702","0","FOLLOWS"
,,"23132","0","FOLLOWS"
,,"23133","0","FOLLOWS"
,,"23134","0","FOLLOWS"
,,"23135","0","FOLLOWS"
,,"3697","0","FOLLOWS"
,,"23136","0","FOLLOWS"
,,"23137","0","FOLLOWS"
,,"23138","0","FOLLOWS"
,,"23139","0","FOLLOWS"
,,"23140","0","FOLLOWS"
,,"23141","0","FOLLOWS"
,,"23142","0","FOLLOWS"
,,"23143","0","FOLLOWS"
,,"23144","0","FOLLOWS"
,,"3693","0","FOLLOWS"
,,"23145","0","FOLLOWS"
,,"23146","0","FOLLOWS"
,,"3689","0","FOLLOWS"
,,"23147","0","FOLLOWS"
,,"2642","0","FOLLOWS"
,,"23148","0","FOLLOWS"
,,"1595","0","FOLLOWS"
,,"3687","0","FOLLOWS"
,,"23149","0","FOLLOWS"
,,"23150","0","FOLLOWS"
,,"23151","0","FOLLOWS"
,,"23152","0","FOLLOWS"
,,"23153","0","FOLLOWS"
,,"23154","0","FOLLOWS"
,,"23155","0","FOLLOWS"
,,"23156","0","FOLLOWS"
,,"23157","0","FOLLOWS"
,,"23158","0","FOLLOWS"
,,"23159","0","FOLLOWS"
,,"23160","0","FOLLOWS"
,,"23161","0","FOLLOWS"
,,"23162","0","FOLLOWS"
,,"23163","0","FOLLOWS"
,,"23164","0","FOLLOWS"
,,"3683","0","FOLLOWS"
,,"3678","0","FOLLOWS"
,,"23165","0","FOLLOWS"
,,"23166","0","FOLLOWS"
,,"3674","0","FOLLOWS"
,,"23167","0","FOLLOWS"
,,"12320","0","FOLLOWS"
,,"23168","0","FOLLOWS"
,,"23169","0","FOLLOWS"
,,"3672","0","FOLLOWS"
,,"23170","0","FOLLOWS"
,,"23171","0","FOLLOWS"
,,"23172","0","FOLLOWS"
,,"23173","0","FOLLOWS"
,,"23174","0","FOLLOWS"
,,"23175","0","FOLLOWS"
,,"23176","0","FOLLOWS"
,,"3669","0","FOLLOWS"
,,"23177","0","FOLLOWS"
,,"23178","0","FOLLOWS"
,,"23179","0","FOLLOWS"
,,"23180","0","FOLLOWS"
,,"23181","0","FOLLOWS"
,,"11052","0","FOLLOWS"
,,"23182","0","FOLLOWS"
,,"23183","0","FOLLOWS"
,,"23184","0","FOLLOWS"
,,"23185","0","FOLLOWS"
,,"23186","0","FOLLOWS"
,,"23187","0","FOLLOWS"
,,"3663","0","FOLLOWS"
,,"23188","0","FOLLOWS"
,,"23189","0","FOLLOWS"
,,"23190","0","FOLLOWS"
,,"23191","0","FOLLOWS"
,,"23192","0","FOLLOWS"
,,"3659","0","FOLLOWS"
,,"23193","0","FOLLOWS"
,,"23194","0","FOLLOWS"
,,"23195","0","FOLLOWS"
,,"11788","0","FOLLOWS"
,,"1420","0","FOLLOWS"
,,"23196","0","FOLLOWS"
,,"23197","0","FOLLOWS"
,,"23198","0","FOLLOWS"
,,"23199","0","FOLLOWS"
,,"23200","0","FOLLOWS"
,,"23201","0","FOLLOWS"
,,"23202","0","FOLLOWS"
,,"23203","0","FOLLOWS"
,,"23204","0","FOLLOWS"
,,"23205","0","FOLLOWS"
,,"23206","0","FOLLOWS"
,,"3657","0","FOLLOWS"
,,"23207","0","FOLLOWS"
,,"23208","0","FOLLOWS"
,,"3654","0","FOLLOWS"
,,"23209","0","FOLLOWS"
,,"23210","0","FOLLOWS"
,,"23211","0","FOLLOWS"
,,"23212","0","FOLLOWS"
,,"3650","0","FOLLOWS"
,,"3646","0","FOLLOWS"
,,"23213","0","FOLLOWS"
,,"3640","0","FOLLOWS"
,,"3636","0","FOLLOWS"
,,"23214","0","FOLLOWS"
,,"23215","0","FOLLOWS"
,,"23216","0","FOLLOWS"
,,"11092","0","FOLLOWS"
,,"3631","0","FOLLOWS"
,,"13575","0","FOLLOWS"
,,"23217","0","FOLLOWS"
,,"3628","0","FOLLOWS"
,,"23218","0","FOLLOWS"
,,"3624","0","FOLLOWS"
,,"14459","0","FOLLOWS"
,,"23219","0","FOLLOWS"
,,"23220","0","FOLLOWS"
,,"23221","0","FOLLOWS"
,,"3620","0","FOLLOWS"
,,"23222","0","FOLLOWS"
,,"3607","0","FOLLOWS"
,,"23223","0","FOLLOWS"
,,"23224","0","FOLLOWS"
,,"23225","0","FOLLOWS"
,,"18046","0","FOLLOWS"
,,"13316","0","FOLLOWS"
,,"23226","0","FOLLOWS"
,,"3601","0","FOLLOWS"
,,"3592","0","FOLLOWS"
,,"3597","0","FOLLOWS"
,,"23227","0","FOLLOWS"
,,"23228","0","FOLLOWS"
,,"3588","0","FOLLOWS"
,,"23229","0","FOLLOWS"
,,"3586","0","FOLLOWS"
,,"23230","0","FOLLOWS"
,,"23231","0","FOLLOWS"
,,"23232","0","FOLLOWS"
,,"3581","0","FOLLOWS"
,,"3575","0","FOLLOWS"
,,"23233","0","FOLLOWS"
,,"23234","0","FOLLOWS"
,,"23235","0","FOLLOWS"
,,"23236","0","FOLLOWS"
,,"23237","0","FOLLOWS"
,,"23238","0","FOLLOWS"
,,"23239","0","FOLLOWS"
,,"23240","0","FOLLOWS"
,,"23241","0","FOLLOWS"
,,"23242","0","FOLLOWS"
,,"23243","0","FOLLOWS"
,,"16131","0","FOLLOWS"
,,"3572","0","FOLLOWS"
,,"23244","0","FOLLOWS"
,,"23245","0","FOLLOWS"
,,"3567","0","FOLLOWS"
,,"23246","0","FOLLOWS"
,,"3282","0","FOLLOWS"
,,"3564","0","FOLLOWS"
,,"23247","0","FOLLOWS"
,,"3561","0","FOLLOWS"
,,"23248","0","FOLLOWS"
,,"23249","0","FOLLOWS"
,,"23250","0","FOLLOWS"
,,"3557","0","FOLLOWS"
,,"23251","0","FOLLOWS"
,,"23252","0","FOLLOWS"
,,"23253","0","FOLLOWS"
,,"23254","0","FOLLOWS"
,,"23255","0","FOLLOWS"
,,"23256","0","FOLLOWS"
,,"23257","0","FOLLOWS"
,,"23258","0","FOLLOWS"
,,"12438","0","FOLLOWS"
,,"23259","0","FOLLOWS"
,,"23260","0","FOLLOWS"
,,"23261","0","FOLLOWS"
,,"23262","0","FOLLOWS"
,,"23263","0","FOLLOWS"
,,"3552","0","FOLLOWS"
,,"23264","0","FOLLOWS"
,,"23265","0","FOLLOWS"
,,"23266","0","FOLLOWS"
,,"23267","0","FOLLOWS"
,,"17805","0","FOLLOWS"
,,"23268","0","FOLLOWS"
,,"23269","0","FOLLOWS"
,,"23270","0","FOLLOWS"
,,"23271","0","FOLLOWS"
,,"23272","0","FOLLOWS"
,,"23273","0","FOLLOWS"
,,"23274","0","FOLLOWS"
,,"3548","0","FOLLOWS"
,,"23275","0","FOLLOWS"
,,"3544","0","FOLLOWS"
,,"3540","0","FOLLOWS"
,,"23276","0","FOLLOWS"
,,"23277","0","FOLLOWS"
,,"23278","0","FOLLOWS"
,,"23279","0","FOLLOWS"
,,"23280","0","FOLLOWS"
,,"23281","0","FOLLOWS"
,,"23282","0","FOLLOWS"
,,"23283","0","FOLLOWS"
,,"11519","0","FOLLOWS"
,,"23284","0","FOLLOWS"
,,"23285","0","FOLLOWS"
,,"3536","0","FOLLOWS"
,,"23286","0","FOLLOWS"
,,"3533","0","FOLLOWS"
,,"23287","0","FOLLOWS"
,,"23288","0","FOLLOWS"
,,"23289","0","FOLLOWS"
,,"23290","0","FOLLOWS"
,,"3530","0","FOLLOWS"
,,"3526","0","FOLLOWS"
,,"3524","0","FOLLOWS"
,,"3521","0","FOLLOWS"
,,"23291","0","FOLLOWS"
,,"23292","0","FOLLOWS"
,,"12737","0","FOLLOWS"
,,"23293","0","FOLLOWS"
,,"23294","0","FOLLOWS"
,,"834","0","FOLLOWS"
,,"23295","0","FOLLOWS"
,,"23296","0","FOLLOWS"
,,"23297","0","FOLLOWS"
,,"13955","0","FOLLOWS"
,,"23298","0","FOLLOWS"
,,"23299","0","FOLLOWS"
,,"23300","0","FOLLOWS"
,,"23301","0","FOLLOWS"
,,"23302","0","FOLLOWS"
,,"23303","0","FOLLOWS"
,,"23304","0","FOLLOWS"
,,"23305","0","FOLLOWS"
,,"23306","0","FOLLOWS"
,,"23307","0","FOLLOWS"
,,"23308","0","FOLLOWS"
,,"23309","0","FOLLOWS"
,,"23310","0","FOLLOWS"
,,"11569","0","FOLLOWS"
,,"3514","0","FOLLOWS"
,,"3510","0","FOLLOWS"
,,"23311","0","FOLLOWS"
,,"23312","0","FOLLOWS"
,,"3506","0","FOLLOWS"
,,"23313","0","FOLLOWS"
,,"23314","0","FOLLOWS"
,,"23315","0","FOLLOWS"
,,"23316","0","FOLLOWS"
,,"3504","0","FOLLOWS"
,,"17589","0","FOLLOWS"
,,"23317","0","FOLLOWS"
,,"3500","0","FOLLOWS"
,,"2063","0","FOLLOWS"
,,"23318","0","FOLLOWS"
,,"23319","0","FOLLOWS"
,,"23320","0","FOLLOWS"
,,"23321","0","FOLLOWS"
,,"23322","0","FOLLOWS"
,,"23323","0","FOLLOWS"
,,"23324","0","FOLLOWS"
,,"23325","0","FOLLOWS"
,,"8770","0","FOLLOWS"
,,"23326","0","FOLLOWS"
,,"23327","0","FOLLOWS"
,,"23328","0","FOLLOWS"
,,"3496","0","FOLLOWS"
,,"23329","0","FOLLOWS"
,,"23330","0","FOLLOWS"
,,"3492","0","FOLLOWS"
,,"3489","0","FOLLOWS"
,,"23331","0","FOLLOWS"
,,"23332","0","FOLLOWS"
,,"23333","0","FOLLOWS"
,,"8464","0","FOLLOWS"
,,"3486","0","FOLLOWS"
,,"3482","0","FOLLOWS"
,,"3479","0","FOLLOWS"
,,"23334","0","FOLLOWS"
,,"23335","0","FOLLOWS"
,,"23336","0","FOLLOWS"
,,"23337","0","FOLLOWS"
,,"23338","0","FOLLOWS"
,,"18223","0","FOLLOWS"
,,"23339","0","FOLLOWS"
,,"23340","0","FOLLOWS"
,,"23341","0","FOLLOWS"
,,"23342","0","FOLLOWS"
,,"23343","0","FOLLOWS"
,,"23344","0","FOLLOWS"
,,"7583","0","FOLLOWS"
,,"23345","0","FOLLOWS"
,,"23346","0","FOLLOWS"
,,"23347","0","FOLLOWS"
,,"23348","0","FOLLOWS"
,,"23349","0","FOLLOWS"
,,"23350","0","FOLLOWS"
,,"2340","0","FOLLOWS"
,,"23351","0","FOLLOWS"
,,"8468","0","FOLLOWS"
,,"8470","0","FOLLOWS"
,,"23352","0","FOLLOWS"
,,"12771","0","FOLLOWS"
,,"8477","0","FOLLOWS"
,,"8474","0","FOLLOWS"
,,"23353","0","FOLLOWS"
,,"23354","0","FOLLOWS"
,,"23355","0","FOLLOWS"
,,"23356","0","FOLLOWS"
,,"23357","0","FOLLOWS"
,,"23358","0","FOLLOWS"
,,"23359","0","FOLLOWS"
,,"3476","0","FOLLOWS"
,,"23360","0","FOLLOWS"
,,"8479","0","FOLLOWS"
,,"23361","0","FOLLOWS"
,,"23362","0","FOLLOWS"
,,"23363","0","FOLLOWS"
,,"23364","0","FOLLOWS"
,,"23365","0","FOLLOWS"
,,"23366","0","FOLLOWS"
,,"3475","0","FOLLOWS"
,,"23367","0","FOLLOWS"
,,"23368","0","FOLLOWS"
,,"3474","0","FOLLOWS"
,,"23369","0","FOLLOWS"
,,"8481","0","FOLLOWS"
,,"23370","0","FOLLOWS"
,,"23371","0","FOLLOWS"
,,"3469","0","FOLLOWS"
,,"3464","0","FOLLOWS"
,,"23372","0","FOLLOWS"
,,"16628","0","FOLLOWS"
,,"23373","0","FOLLOWS"
,,"23374","0","FOLLOWS"
,,"23375","0","FOLLOWS"
,,"8484","0","FOLLOWS"
,,"23376","0","FOLLOWS"
,,"11512","0","FOLLOWS"
,,"8486","0","FOLLOWS"
,,"23377","0","FOLLOWS"
,,"23378","0","FOLLOWS"
,,"23379","0","FOLLOWS"
,,"11040","0","FOLLOWS"
,,"23380","0","FOLLOWS"
,,"3459","0","FOLLOWS"
,,"23381","0","FOLLOWS"
,,"23382","0","FOLLOWS"
,,"23383","0","FOLLOWS"
,,"23384","0","FOLLOWS"
,,"3454","0","FOLLOWS"
,,"23385","0","FOLLOWS"
,,"23386","0","FOLLOWS"
,,"3450","0","FOLLOWS"
,,"23387","0","FOLLOWS"
,,"3445","0","FOLLOWS"
,,"3441","0","FOLLOWS"
,,"23388","0","FOLLOWS"
,,"1725","0","FOLLOWS"
,,"3435","0","FOLLOWS"
,,"23389","0","FOLLOWS"
,,"23390","0","FOLLOWS"
,,"3431","0","FOLLOWS"
,,"23391","0","FOLLOWS"
,,"11517","0","FOLLOWS"
,,"3425","0","FOLLOWS"
,,"23392","0","FOLLOWS"
,,"23393","0","FOLLOWS"
,,"23394","0","FOLLOWS"
,,"23395","0","FOLLOWS"
,,"23396","0","FOLLOWS"
,,"23397","0","FOLLOWS"
,,"11538","0","FOLLOWS"
,,"23398","0","FOLLOWS"
,,"11534","0","FOLLOWS"
,,"23399","0","FOLLOWS"
,,"11531","0","FOLLOWS"
,,"23400","0","FOLLOWS"
,,"1469","0","FOLLOWS"
,,"11528","0","FOLLOWS"
,,"23401","0","FOLLOWS"
,,"15573","0","FOLLOWS"
,,"23402","0","FOLLOWS"
,,"11527","0","FOLLOWS"
,,"23403","0","FOLLOWS"
,,"14629","0","FOLLOWS"
,,"11524","0","FOLLOWS"
,,"11523","0","FOLLOWS"
,,"23404","0","FOLLOWS"
,,"12231","0","FOLLOWS"
,,"23405","0","FOLLOWS"
,,"23406","0","FOLLOWS"
,,"3420","0","FOLLOWS"
,,"23407","0","FOLLOWS"
,,"23408","0","FOLLOWS"
,,"23409","0","FOLLOWS"
,,"23410","0","FOLLOWS"
,,"23411","0","FOLLOWS"
,,"23412","0","FOLLOWS"
,,"23413","0","FOLLOWS"
,,"23414","0","FOLLOWS"
,,"8494","0","FOLLOWS"
,,"23415","0","FOLLOWS"
,,"23416","0","FOLLOWS"
,,"23417","0","FOLLOWS"
,,"23418","0","FOLLOWS"
,,"23419","0","FOLLOWS"
,,"23420","0","FOLLOWS"
,,"23421","0","FOLLOWS"
,,"23422","0","FOLLOWS"
,,"23423","0","FOLLOWS"
,,"23424","0","FOLLOWS"
,,"3416","0","FOLLOWS"
,,"23425","0","FOLLOWS"
,,"17618","0","FOLLOWS"
,,"23426","0","FOLLOWS"
,,"23427","0","FOLLOWS"
,,"23428","0","FOLLOWS"
,,"23429","0","FOLLOWS"
,,"10609","0","FOLLOWS"
,,"23430","0","FOLLOWS"
,,"3411","0","FOLLOWS"
,,"3406","0","FOLLOWS"
,,"23431","0","FOLLOWS"
,,"23432","0","FOLLOWS"
,,"23433","0","FOLLOWS"
,,"23434","0","FOLLOWS"
,,"3402","0","FOLLOWS"
,,"1413","0","FOLLOWS"
,,"11644","0","FOLLOWS"
,,"23435","0","FOLLOWS"
,,"23436","0","FOLLOWS"
,,"13055","0","FOLLOWS"
,,"23437","0","FOLLOWS"
,,"23438","0","FOLLOWS"
,,"23439","0","FOLLOWS"
,,"23440","0","FOLLOWS"
,,"23441","0","FOLLOWS"
,,"23442","0","FOLLOWS"
,,"8496","0","FOLLOWS"
,,"3398","0","FOLLOWS"
,,"23443","0","FOLLOWS"
,,"23444","0","FOLLOWS"
,,"23445","0","FOLLOWS"
,,"11546","0","FOLLOWS"
,,"23446","0","FOLLOWS"
,,"23447","0","FOLLOWS"
,,"23448","0","FOLLOWS"
,,"23449","0","FOLLOWS"
,,"23450","0","FOLLOWS"
,,"23451","0","FOLLOWS"
,,"23452","0","FOLLOWS"
,,"15477","0","FOLLOWS"
,,"23453","0","FOLLOWS"
,,"23454","0","FOLLOWS"
,,"23455","0","FOLLOWS"
,,"23456","0","FOLLOWS"
,,"3393","0","FOLLOWS"
,,"23457","0","FOLLOWS"
,,"23458","0","FOLLOWS"
,,"4114","0","FOLLOWS"
,,"3392","0","FOLLOWS"
,,"23459","0","FOLLOWS"
,,"3388","0","FOLLOWS"
,,"23460","0","FOLLOWS"
,,"8499","0","FOLLOWS"
,,"23461","0","FOLLOWS"
,,"23462","0","FOLLOWS"
,,"8503","0","FOLLOWS"
,,"11556","0","FOLLOWS"
,,"11378","0","FOLLOWS"
,,"23463","0","FOLLOWS"
,,"23464","0","FOLLOWS"
,,"3380","0","FOLLOWS"
,,"8507","0","FOLLOWS"
,,"23465","0","FOLLOWS"
,,"23466","0","FOLLOWS"
,,"23467","0","FOLLOWS"
,,"23468","0","FOLLOWS"
,,"23469","0","FOLLOWS"
,,"23470","0","FOLLOWS"
,,"23471","0","FOLLOWS"
,,"23472","0","FOLLOWS"
,,"23473","0","FOLLOWS"
,,"23474","0","FOLLOWS"
,,"23475","0","FOLLOWS"
,,"16185","0","FOLLOWS"
,,"23476","0","FOLLOWS"
,,"23477","0","FOLLOWS"
,,"23478","0","FOLLOWS"
,,"8511","0","FOLLOWS"
,,"23479","0","FOLLOWS"
,,"16828","0","FOLLOWS"
,,"23480","0","FOLLOWS"
,,"3376","0","FOLLOWS"
,,"8516","0","FOLLOWS"
,,"23481","0","FOLLOWS"
,,"23482","0","FOLLOWS"
,,"23483","0","FOLLOWS"
,,"14874","0","FOLLOWS"
,,"23484","0","FOLLOWS"
,,"23485","0","FOLLOWS"
,,"8520","0","FOLLOWS"
,,"23486","0","FOLLOWS"
,,"23487","0","FOLLOWS"
,,"15403","0","FOLLOWS"
,,"11835","0","FOLLOWS"
,,"23488","0","FOLLOWS"
,,"23489","0","FOLLOWS"
,,"23490","0","FOLLOWS"
,,"23491","0","FOLLOWS"
,,"11097","0","FOLLOWS"
,,"23492","0","FOLLOWS"
,,"23493","0","FOLLOWS"
,,"23494","0","FOLLOWS"
,,"23495","0","FOLLOWS"
,,"23496","0","FOLLOWS"
,,"3372","0","FOLLOWS"
,,"23497","0","FOLLOWS"
,,"23498","0","FOLLOWS"
,,"23499","0","FOLLOWS"
,,"23500","0","FOLLOWS"
,,"23501","0","FOLLOWS"
,,"23502","0","FOLLOWS"
,,"23503","0","FOLLOWS"
,,"23504","0","FOLLOWS"
,,"15891","0","FOLLOWS"
,,"23505","0","FOLLOWS"
,,"8524","0","FOLLOWS"
,,"23506","0","FOLLOWS"
,,"23507","0","FOLLOWS"
,,"23508","0","FOLLOWS"
,,"3369","0","FOLLOWS"
,,"23509","0","FOLLOWS"
,,"8527","0","FOLLOWS"
,,"23510","0","FOLLOWS"
,,"23511","0","FOLLOWS"
,,"23512","0","FOLLOWS"
,,"23513","0","FOLLOWS"
,,"23514","0","FOLLOWS"
,,"3365","0","FOLLOWS"
,,"23515","0","FOLLOWS"
,,"11495","0","FOLLOWS"
,,"23516","0","FOLLOWS"
,,"23517","0","FOLLOWS"
,,"23518","0","FOLLOWS"
,,"3362","0","FOLLOWS"
,,"23519","0","FOLLOWS"
,,"8538","0","FOLLOWS"
,,"23520","0","FOLLOWS"
,,"3359","0","FOLLOWS"
,,"8540","0","FOLLOWS"
,,"23521","0","FOLLOWS"
,,"3356","0","FOLLOWS"
,,"23522","0","FOLLOWS"
,,"23523","0","FOLLOWS"
,,"11859","0","FOLLOWS"
,,"23524","0","FOLLOWS"
,,"8544","0","FOLLOWS"
,,"23525","0","FOLLOWS"
,,"23526","0","FOLLOWS"
,,"23527","0","FOLLOWS"
,,"23528","0","FOLLOWS"
,,"23529","0","FOLLOWS"
,,"8547","0","FOLLOWS"
,,"23530","0","FOLLOWS"
,,"23531","0","FOLLOWS"
,,"23532","0","FOLLOWS"
,,"23533","0","FOLLOWS"
,,"23534","0","FOLLOWS"
,,"23535","0","FOLLOWS"
,,"23536","0","FOLLOWS"
,,"23537","0","FOLLOWS"
,,"23538","0","FOLLOWS"
,,"23539","0","FOLLOWS"
,,"23540","0","FOLLOWS"
,,"8549","0","FOLLOWS"
,,"3354","0","FOLLOWS"
,,"23541","0","FOLLOWS"
,,"23542","0","FOLLOWS"
,,"3348","0","FOLLOWS"
,,"23543","0","FOLLOWS"
,,"23544","0","FOLLOWS"
,,"23545","0","FOLLOWS"
,,"23546","0","FOLLOWS"
,,"14084","0","FOLLOWS"
,,"23547","0","FOLLOWS"
,,"23548","0","FOLLOWS"
,,"3345","0","FOLLOWS"
,,"23549","0","FOLLOWS"
,,"3341","0","FOLLOWS"
,,"23550","0","FOLLOWS"
,,"3337","0","FOLLOWS"
,,"12791","0","FOLLOWS"
,,"23551","0","FOLLOWS"
,,"23552","0","FOLLOWS"
,,"23553","0","FOLLOWS"
,,"23554","0","FOLLOWS"
,,"23555","0","FOLLOWS"
,,"23556","0","FOLLOWS"
,,"23557","0","FOLLOWS"
,,"23558","0","FOLLOWS"
,,"23559","0","FOLLOWS"
,,"23560","0","FOLLOWS"
,,"23561","0","FOLLOWS"
,,"11485","0","FOLLOWS"
,,"23562","0","FOLLOWS"
,,"23563","0","FOLLOWS"
,,"23564","0","FOLLOWS"
,,"23565","0","FOLLOWS"
,,"23566","0","FOLLOWS"
,,"23567","0","FOLLOWS"
,,"23568","0","FOLLOWS"
,,"2451","0","FOLLOWS"
,,"23569","0","FOLLOWS"
,,"23570","0","FOLLOWS"
,,"23571","0","FOLLOWS"
,,"23572","0","FOLLOWS"
,,"14288","0","FOLLOWS"
,,"16979","0","FOLLOWS"
,,"23573","0","FOLLOWS"
,,"23574","0","FOLLOWS"
,,"23575","0","FOLLOWS"
,,"23576","0","FOLLOWS"
,,"23577","0","FOLLOWS"
,,"23578","0","FOLLOWS"
,,"23579","0","FOLLOWS"
,,"23580","0","FOLLOWS"
,,"23581","0","FOLLOWS"
,,"23582","0","FOLLOWS"
,,"23583","0","FOLLOWS"
,,"23584","0","FOLLOWS"
,,"23585","0","FOLLOWS"
,,"8551","0","FOLLOWS"
,,"23586","0","FOLLOWS"
,,"23587","0","FOLLOWS"
,,"23588","0","FOLLOWS"
,,"23589","0","FOLLOWS"
,,"23590","0","FOLLOWS"
,,"23591","0","FOLLOWS"
,,"23592","0","FOLLOWS"
,,"23593","0","FOLLOWS"
,,"23594","0","FOLLOWS"
,,"23595","0","FOLLOWS"
,,"23596","0","FOLLOWS"
,,"23597","0","FOLLOWS"
,,"23598","0","FOLLOWS"
,,"23599","0","FOLLOWS"
,,"16447","0","FOLLOWS"
,,"23600","0","FOLLOWS"
,,"23601","0","FOLLOWS"
,,"23602","0","FOLLOWS"
,,"8555","0","FOLLOWS"
,,"23603","0","FOLLOWS"
,,"23604","0","FOLLOWS"
,,"23605","0","FOLLOWS"
,,"23606","0","FOLLOWS"
,,"13004","0","FOLLOWS"
,,"23607","0","FOLLOWS"
,,"17452","0","FOLLOWS"
,,"8559","0","FOLLOWS"
,,"23608","0","FOLLOWS"
,,"23609","0","FOLLOWS"
,,"8562","0","FOLLOWS"
,,"23610","0","FOLLOWS"
,,"23611","0","FOLLOWS"
,,"8566","0","FOLLOWS"
,,"23612","0","FOLLOWS"
,,"23613","0","FOLLOWS"
,,"23614","0","FOLLOWS"
,,"23615","0","FOLLOWS"
,,"8567","0","FOLLOWS"
,,"23616","0","FOLLOWS"
,,"8572","0","FOLLOWS"
,,"23617","0","FOLLOWS"
,,"23618","0","FOLLOWS"
,,"23619","0","FOLLOWS"
,,"23620","0","FOLLOWS"
,,"23621","0","FOLLOWS"
,,"23622","0","FOLLOWS"
,,"11593","0","FOLLOWS"
,,"23623","0","FOLLOWS"
,,"11582","0","FOLLOWS"
,,"23624","0","FOLLOWS"
,,"23625","0","FOLLOWS"
,,"23626","0","FOLLOWS"
,,"23627","0","FOLLOWS"
,,"23628","0","FOLLOWS"
,,"23629","0","FOLLOWS"
,,"23630","0","FOLLOWS"
,,"23631","0","FOLLOWS"
,,"23632","0","FOLLOWS"
,,"23633","0","FOLLOWS"
,,"23634","0","FOLLOWS"
,,"23635","0","FOLLOWS"
,,"8576","0","FOLLOWS"
,,"23636","0","FOLLOWS"
,,"23637","0","FOLLOWS"
,,"23638","0","FOLLOWS"
,,"23639","0","FOLLOWS"
,,"23640","0","FOLLOWS"
,,"15230","0","FOLLOWS"
,,"23641","0","FOLLOWS"
,,"23642","0","FOLLOWS"
,,"23643","0","FOLLOWS"
,,"7653","0","FOLLOWS"
,,"23644","0","FOLLOWS"
,,"23645","0","FOLLOWS"
,,"23646","0","FOLLOWS"
,,"23647","0","FOLLOWS"
,,"23648","0","FOLLOWS"
,,"23649","0","FOLLOWS"
,,"23650","0","FOLLOWS"
,,"23651","0","FOLLOWS"
,,"8583","0","FOLLOWS"
,,"23652","0","FOLLOWS"
,,"23653","0","FOLLOWS"
,,"23654","0","FOLLOWS"
,,"23655","0","FOLLOWS"
,,"23656","0","FOLLOWS"
,,"23657","0","FOLLOWS"
,,"11558","0","FOLLOWS"
,,"23658","0","FOLLOWS"
,,"23659","0","FOLLOWS"
,,"23660","0","FOLLOWS"
,,"23661","0","FOLLOWS"
,,"23662","0","FOLLOWS"
,,"23663","0","FOLLOWS"
,,"5546","0","FOLLOWS"
,,"23664","0","FOLLOWS"
,,"14304","0","FOLLOWS"
,,"23665","0","FOLLOWS"
,,"23666","0","FOLLOWS"
,,"11930","0","FOLLOWS"
,,"10525","0","FOLLOWS"
,,"23667","0","FOLLOWS"
,,"23668","0","FOLLOWS"
,,"23669","0","FOLLOWS"
,,"23670","0","FOLLOWS"
,,"23671","0","FOLLOWS"
,,"23672","0","FOLLOWS"
,,"23673","0","FOLLOWS"
,,"23674","0","FOLLOWS"
,,"23675","0","FOLLOWS"
,,"8588","0","FOLLOWS"
,,"23676","0","FOLLOWS"
,,"23677","0","FOLLOWS"
,,"8591","0","FOLLOWS"
,,"8596","0","FOLLOWS"
,,"23678","0","FOLLOWS"
,,"23679","0","FOLLOWS"
,,"23680","0","FOLLOWS"
,,"12585","0","FOLLOWS"
,,"23681","0","FOLLOWS"
,,"23682","0","FOLLOWS"
,,"23683","0","FOLLOWS"
,,"1947","0","FOLLOWS"
,,"23684","0","FOLLOWS"
,,"23685","0","FOLLOWS"
,,"23686","0","FOLLOWS"
,,"23687","0","FOLLOWS"
,,"8601","0","FOLLOWS"
,,"23688","0","FOLLOWS"
,,"8606","0","FOLLOWS"
,,"8609","0","FOLLOWS"
,,"23689","0","FOLLOWS"
,,"23690","0","FOLLOWS"
,,"23691","0","FOLLOWS"
,,"23692","0","FOLLOWS"
,,"23693","0","FOLLOWS"
,,"23694","0","FOLLOWS"
,,"23695","0","FOLLOWS"
,,"23696","0","FOLLOWS"
,,"11614","0","FOLLOWS"
,,"11613","0","FOLLOWS"
,,"23697","0","FOLLOWS"
,,"11612","0","FOLLOWS"
,,"23698","0","FOLLOWS"
,,"23699","0","FOLLOWS"
,,"23700","0","FOLLOWS"
,,"23701","0","FOLLOWS"
,,"2201","0","FOLLOWS"
,,"11611","0","FOLLOWS"
,,"15584","0","FOLLOWS"
,,"23702","0","FOLLOWS"
,,"23703","0","FOLLOWS"
,,"13407","0","FOLLOWS"
,,"23704","0","FOLLOWS"
,,"12987","0","FOLLOWS"
,,"23705","0","FOLLOWS"
,,"17771","0","FOLLOWS"
,,"23706","0","FOLLOWS"
